| end of split 475 /500 | epoch   1 | time: 12.98s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 476 /500 | epoch   1 | time: 13.09s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 477 /500 | epoch   1 | time: 13.00s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 478 /500 | epoch   1 | time: 13.07s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 479 /500 | epoch   1 | time: 13.31s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 480 /500 | epoch   1 | time: 13.14s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 481 /500 | epoch   1 | time: 13.35s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 482 /500 | epoch   1 | time: 13.36s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 483 /500 | epoch   1 | time: 13.19s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 484 /500 | epoch   1 | time: 13.47s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 485 /500 | epoch   1 | time: 13.07s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 486 /500 | epoch   1 | time: 13.13s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 487 /500 | epoch   1 | time: 13.28s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 488 /500 | epoch   1 | time: 13.23s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 489 /500 | epoch   1 | time: 13.11s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
| end of split 490 /500 | epoch   1 | time: 13.10s | valid loss 1.2479 | valid ppl 3.4832 | learning rate 0.0000
